,txt
25,"네, 그렇습니다. 우리는 SBI 저축입니다. 비즈니스입니다.직업이 있습니다.나는 보험이 있습니다. 당신은 1 살이고 당신은 2 살이고 당신은 대출 또는 저축 은행을 가지고 있습니다. Rheabilitation 파산 기록 신용 문제 아니요, 자기 자신이없고 집도 없습니다.예, 신용이 없습니다. 무엇을하고 있습니까?예, 이름은 조금 특이합니다.제가 추천합니다.나는 그것을 추천합니다. 당신은 지금 농담이 아닙니다.이제 필요로 했어요. 전화를 받고 있습니다.당신은 10 년 동안 일해 왔습니다.당신의 승인에 감사드립니다.나는 당신에게 전화 할 것입니다. 몇 가지 질문을 도와 드리겠습니다. 그러나 전화는 잠시 동안 괜찮을 것입니까? 네, 당신은 지금 집에 있었던 직원입니다.예, 당신의 급여는 3 천만 원입니다. 지금 당신이 필요로하는 고객, 나는 그것이 얼마나 될지 모르겠지만, 약 2 천만 원입니다. 지금은 신용 카드가없고, 당신은 사용하지 않습니다.it. 모든 것이 먼저, 우리는 저희에게 연락 할 수 있으며 10 분 안에 연락 드리겠습니다.당신의 생년월일은 무엇입니까? 그러면 당신은 지금 약 10 년 동안 식사를 해왔습니다.예, 확인해 주셔서 감사합니다. 저는 얼마 전에 저를 불렀던 Park Kyung -Soo의 지도자입니다.예, 결과를 안내해주기 위해 연락했습니다. 연체 이력을 확인하지 않으면이 확인을 확인하지 않으면 변경 사항이 없습니다. 신원을 증명할 수있는 ID 카드가 있습니다.지금 건강 보험료를 지불하려면 자격이 필요합니다. 이제 지불 확인에 이것을 필요로하지만 이것은 내 전화에 가능합니다. 네, 예, 사진을 찍고 나에게 보내주었습니다. 나는 당신이 가입 한 날을 기억합니다.여기.어, 10 년 전 이었으므로 2012 년 11 년이 지났습니다. 2011 년 12 월은 1 월에 있습니다. 신용 카드를 사용하지 않으면 자동차를 소유하고 있으며 주간 유형은 임대료 -무료 임대료입니다..Seoul 그래, 내일 서울, 서울, 서울의 오래된 주소 만 기억하지 못한다.그래 빌라 빌라 비즈니스 소유자가 얼마나 있습니까? Seongdong -Gu의 확인에 감사드립니다.리셉션에 감사드립니다. 예"
26,"안녕하세요, 당신은 고객입니다. 몇 가지 질문을하고 안내하겠습니다.당신은 직장 직원입니다. 나는 당신에게 당신의 직장의 이름을 묻습니다.그것은 당신의 대일 산업입니다. 나는 지금 신용 대출이 없습니다.예, 당신은 당신의 이름에있는 사람이 없습니다. 나는 모른다.우선, 우리는 최대치를 높이고 가격에서 이자율로 갈 것입니다.모든 대출을받을 수 있습니다.상담을받을 수 있습니다.신용 카드가있는 경우 신용 카드가 없으면 신용 카드가 없습니다. 전용 플래너는 Nonghyup 금융으로 전화를 걸 것입니다.내가 찾으려고 전화 한 것. 당신의 이름은 무엇입니까?당신이 일하는 회사의 이름은 좋지 않습니다.지금은들을 수 없습니다.회사의 이름입니다.최고의 금속입니다.거주지의 형태는 아파트 빌라 얼라이언스 단독이며, 암캐이며 담보 또는 할부 설정과 같은 것이 있습니다.아니요, 그렇지 않습니다. 당신은 선택하고 있습니다.당신은 지금 그것을 사용하고 있지만 당신은 그것을 사용하지 않습니다. 나는 2 천만 원이 필요하다고 생각합니다. 가능하다고 생각합니다. 나는 85 년 안에 태어 났고 몇 달입니까? 1 년이 넘었습니다.나는 그것을 사용하지 않았거나 그것을 사용하지 않았다고 말했지만 당신은 그것을 사용하지 않았습니다. 당신이 전화에서 전화를 걸면 전화를 걸어 증명하십시오. 제한이 올 것인지 알려 드리겠습니다.밖으로.말해 줄게. 나는 당신에게 가이드에 연락했지만 당신이 맞을 것입니까? 내가 넣을 것입니다."
28,"안녕하세요, 당신은 KB 저축 은행 영업 부서입니다. 나는 당신에게 연락했지만 괜찮습니다. 당신은 당신이 어떤 식 으로든 추가 생계 자금을 얻을 수 있습니다.그래서 당신은 대출이 필요합니다.이자율이 높지 않습니다. 각 고객의 신용률에 따라 금리를 볼 수 있지만 일반적으로 3.2 % ~ 7.5 %로 적용됩니다. 연체 또는 무급 기록이있을 때까지 적용됩니다.최근 에이 은행에서 대출을 교체하려고하는 은행은 무엇입니까, 나는 Kibiyo 예 KB KB 정확히 자본 또는 Kookmin 은행입니까? 5 천만 원은 상환 금액이 있습니다..그것은 대출이나 대출입니다. 나는 당신을 도와주고 당신과 함께 진행할 것입니다. 얼마나 오래 자리에 있었습니까?15 년이 지났습니다.15 년이 지났습니다.몇 년 15 년이 지났습니다.15 년이 지났는데, 당신이 찾아 보면, 당신은 당신의 신원에 대한 개인 정보가 필요합니다. 보시다시피, 그것이 금융 부문이더라도 사회 보장 번호없이 대출을 할 수있었습니다. 그것은 송파 -daero에 있습니다.Songpa -gu, 당신의 이름은 무엇입니까?"
29,"당신은 huh. 그래서 당신은 무엇입니까? 당신은 당신을 말할 수 없습니다.오, 그것은 목소리 피싱 하라마입니다. 노, 당신의 음성 피싱, 어떤 종류의 일이 있었는지, 음성 피싱 뱅크는 전화를 받고 전화를 걸어 그 전화로 대출을 받기 위해 전화합니다 .haebak, 그것은 사랑입니다.죄송합니다.당신의 아기는 섹스입니다.맹세하지 마십시오.미안 해요"
30,"예, 롯데 자본입니다. 좋은 일을하십시오.나는 그것이 자체 제품이기 때문에 그것을 보지 않을 것입니다. 당신은 얼마나 오래 있었습니까?지금은 10 년이 지났습니다.당신의 급여는 당신의 급여입니다.연봉은 3500 명입니다. 카드를 사용하지는 않지만 신용 문제가 없습니다. 귀하와 대화해야합니다. 생활 자금에 대한 자금이 필요합니까?예, 당신의 일 장소는 무엇입니까? 앞 좌석이 며칠 전 며칠 전 며칠 전입니다.예, 7 월 27 일. 7 월 27 일.예, 두 번 더 물어볼 게 18 년.2018 Avante Shihi. 나는 지금 당신을 부르고 있습니다. 나는 롯데 캐피탈이 아닙니다. 나는 당신에게 그래요.네 감사합니다.안녕하세요, 저는 롯데 수도 로트 캐피탈입니다. 센터에 전화를 걸어 인증을 진행하십시오.네 감사합니다."
31,"안녕하세요, 당신은 Kiwoom 저축 은행입니다.지난번에는 제한이 적었지만 이번 달에는 이자율이 완화되었지만 저축 은행 자본의 낮은 이자율로 인해 아직 대안이 없었습니다. 전혀 아무것도 없습니다.예, 저금리로 나오면 돈이 필요합니다.이자율 5 증거 한도에는 최대 금액이 필요합니다. 저는 나이가 많고 몇 살입니다.몇 살이되었는데 6 개월 이상 근무했습니다.이자율이 좋으면 한도가 좋고 이자율이 좋으면 10 분 전에 전화 할 것입니다. 예, 안녕하세요, Kim Pan -Seok, 고객은 Kiwoom입니다.저축 은행. 월급 계좌로 그 달에 보증금이 얼마나 걸립니까?올해 3 백만 우승.3 백만 원은 현재 3600을 넘습니다. 신용의 연체는 없습니다.예, 신용 카드를 사용하고 있습니다. 발급되지 않습니까?나는 그것을 만들지 않았다.고객 인증서가 있습니다. 가족 관계를 빌려줍니다.나는 대출을 받고 있습니다. 5 월 6 일, 당신은 당신의 성적 점수를 알고 있습니다.아니, 당신은 모릅니다.당신이 지금 그것을 사용하고 있다면, 당신은 대출이 없습니다. 나는 그것이 기금이라고 생각합니다. 나는 그것을 넣을 것이고 결과가 한도 문의라면, 한도 또는 이자율에 연락 드리겠습니다.무엇을 얻을 건가요?왜 당신은 당신의 주소를 물어 보입니까? 나는 이것을 필요로하지 않지만 나는 당신에게 고객에게 묻지 않습니다.나는 당신의 이름과 휴대 전화 번호 만 알고 있습니다. 지금 당신은 지금 그것을하지 않았으므로 지금 물었을 때 불쾌했을 수도 있지만 지금 필요했기 때문에 필요했을 것입니다. 저축 은행은 무엇입니까?당신은 회사에 대한 비용을 지불 할 수 있습니까? 이제 우리는 강남입니다.우리 지점을 방문 하시겠습니까?무엇을 방문 하시겠습니까? 그래서 강남의 강남에있는 Dower Kiwoom Savings Bank에는 여러 곳이 있습니다. 어떤 지점입니까?아니요, 지금 당신이하고 싶은 것은 대출입니다. 고객은 지금 저에게 물어 보라고 묻습니다. 나는 그것을 받아 들여서 우리 편에서 나왔습니다. 그렇지 않습니다.저축 은행이 아닌 몇몇 이온 이온이었다.맞습니다. 지금 전화하면받을 것입니다. 동일하지만, 내가 상담하고 진행하는 Nonhyeon 상점의 일부에 있습니다.예, 예, 그렇습니다. 지금 전화 할 때 전화하면 미안합니다. 지금 의심하지 않으면 진행하지 않으려면 Nonhyeon 지점을 방문 할 수 있습니다."
32,"예 안녕하세요, 당신은 Kim Win -Jong입니다. 추가 자금이나 추가 자금이 필요하지 않습니다.추가 자금이 필요합니다.지금 얼마나 필요합니까?얼마입니까?몇 가지 질문을하고 말할 것입니다. 신용에 문제가 없습니까?아니요, 그런 것은 없습니다.신용 카드가 없습니다.신용 카드가 없습니다. 킬로 소가 너무 많으면 킬로가 너무 많으면 자동차 번호로 전화주세요.자동차 번호는 이유가 있습니까? 자동차 번호를 얻기 위해 자동차 번호가 필요한 이유는 무엇입니까?나는 자동 대출이 있습니다. 신용을하는 경우 새로운 것을 얻을 수 없습니다.필요하기 때문에 이야기 할 수 있어야합니다.그래서 필요한지 확인해야합니다"
34,"네 안녕하세요, 고객이 될 건가요? 추가 해주세요.당신은 그것을 추가해야하고 당신은 당신 모두를 사용하는 대출이 없습니다.예, 나는 그것을 사용합니다. 당신은 보험 사무실 근로자입니다. 그것은 최고의 아이언 볼이고 고객이 당신의 신용 카드를 사용합니다.당신은 신용 카드가 없습니다. 당신이 올 때, 당신의 신원을 한 번 확인하고, 당신이 나오 자마자 돌아올 것입니다. Hello Lotte Capital 이것은 Kim Chun -Chun입니다. 당신의 인증은 확인되지 않았습니다."
35,"예 안녕하세요, Kim Chang -Won이 맞습니다. 제한 속도를 계산하는 데 도움이 될 것입니다.예, 괜찮아요. 당신은 당신의 지불을 사용하고 있고 당신이 맞습니다. 당신의 직장 이름은 pyeongjae -si, pyeongjae c & t입니다.불편합니다. 차가 있을까요?한 해와 차만 말 해주세요.18 년은 Sonatayo 18 세 소나 타요입니다. 주소 및 ID 주소와 동일합니다.예. 현금 서비스 나 카드 대출이 없습니다.Noit는 현재 2 천만 원이 필요한 돈이되는 고객이 아닙니다.약 2 천만 원입니다.약 2 천만 원입니다.필요하지 않다.그건 그렇지 않다고 생각합니다.예"
36,"여기요.예, 당신은 좋은 일입니다. 나는 Heung Bank 계정과 연락을 취했습니다. 당신은 그것을 잃어버린 적이 있습니다.나는 아무것도 잃지 않았다.상품에는 잃어버린 것이 없으며 Facebook 또는 Instagram Naver에 대해 로그인 한 적이 없습니다.이 지역에서 기록을 본 적이 없습니다. 부품에 대해 알고있는 것을 알고 있습니까?이 사건을 양도 하거나이 사건에 참여한 경우, 이와 같은 희생자의 피해자가되어야합니다. 그렇습니다. 1400 명 이상의 피해자가 자신을 포함하여 전체 절차가 녹음을 진행할 것입니다.서울의 사무실은 무조건 조사되어야합니다.고속 고속 고속 고속에 대해 알고 있습니까? 고속 회사의 차이에 대해 알고 있습니까?저는 로스쿨이고 현재 전문가입니다. 조사가 진행되고 조사관 신문이 신문으로 진행되기 때문에 미래에 수행되었다는 기록이 없습니다. 피해자가 될 수있는 무지한 증거가 있기 때문에조사는 피해자 신문으로 실시되며, 우리는 발행 될 것이므로 날짜에 나와 6 번의 출석이있을 것입니다. 이와 같은 무언가가 있기 때문에 그 부분을 언급해야합니다.날짜까지."
37,"예, 지금부터 녹음을 시작할 것입니다. 전혀 모른다.인터넷 뱅킹 사용에 균형이 많이있는 경우, 이와 같은 것은 없습니다. 내용이 다른 경우 간섭이 추가됩니다.움직임 또는 이것으로, 당신은 재무 감정 에서이 계정을 자동으로 볼 수 있습니다.예, 사례의 사례 번호는 간단히 기억됩니다.이 사례 번호는 2015 년에 다시 0730입니다. 사례를 담당하는 팀 리더와 연결하겠습니다. 현재 보고서 프로세스를 알려주고 피하는 것은 팀 리더가 될 것입니다.당신은 당신이 그것을 피하는 데 도움이 될 수 없습니다. 나는 당신 에게이 케이스 번호와 내 전화 에서이 케이스의 이름을 말할 것입니다.800m Geke를 보내 드리겠습니다.예, 녹음 전화를 연결하겠습니다. 2015-07 숫자가 있습니다.당신의 이름에 대해 먼저 이야기합시다. 예,이 운전 중에 전화에 응답해서는 안됩니다.우선, 당신은 약간의 주차를 할 수 있습니다.당신은 지금하고 있습니다.나는 그것을 몰랐던 대포 계정을 찾았습니다. 그래서 나는 그것을 몰랐습니다. 나는 아무것도받지 못했고 전혀 아무것도 몰랐고 지금 전화를 걸었고이 사건은 곤경에 처했습니다.그러나 나는 그것을받지 못했습니다. 나는 당신을 부를 수 없습니다.예, 며칠 전에이 전화를 받았는데 며칠 전에이 전화를 받았지만, 전화 번호라고 부르는 것을 확인 했고이 전화 번호를 받았다는 것을 확인했습니다.부산으로부터 전화를 받았습니다.나는 전화를 장난으로 대답하지 않았다. 당신은이 공을 전혀 몰랐다고 말했다.나는이 은행 계좌로 갔다.그래서 내 주소를 가져갈 이유입니다.외출 할 것입니다. 경찰이 무엇인지 물어 보지만 서울 메트로폴리탄 경찰청 (Seoul Metropolitan Police Agency)의 사이버 조사 팀입니다. 다음 주에 뵙겠습니다.다음 주가 아닙니다.지금 당장 오세요.자, 나는 당신에게 와이어를 진행하기 위해 당신에게 전화하지 않습니다. 이것이 처음이 아니기 때문에 처음이 아니기 때문입니다.예, 그렇습니다. 당신이 갈 것인지 모르겠지만, 당신은 점심에 계속 대답 할 것입니다. 지금 저에게 묻고 있습니다. 나는 재난을 겪고 있지만 아직 끝나지 않았습니다.t 농담으로 계속 말하고, 나는 그것에 대해 말하는 것이 아닙니다.나는 지금 오지 않습니다.예, 저는 Seodaemun.yes에 있습니다. 3 층을 찾을 시간을 찾으라고 말하면 시간을 말해주십시오.나는 유선을 진행하는 데 도움이되었다고 생각하지만, 당신이 서울에 있다면, 나는이 시간이 옆에 있지 않기 때문에 5 시까 지 방문 할 수 있다고 말할 것입니다.5 시까 지 참석하겠습니다.8시 전에 6시입니다.당신은 앉을 것입니다.도시보다 조금 어려울 것입니다. 시간이 걸릴 것이라고 생각하지 않습니다.당신이 올 때 나는오고 있습니다.당신이 모두 틀렸다면, 당신은 옷과 같은 두 가지를 가져갈 수 있습니다. 당신은이 집이어야합니다.그렇습니다. 참조 사람들은 현재 한 사람이 아니며 피해자가 있으며 현재 참조 사람들이 있으며 지금은 조사를 받고 있습니다.주문을 기다려야합니다. 죄송합니다.당신이 당신의 명성을 보내면, 나는 그 날짜에 그것을 가져갈 것입니다.예, 제발하십시오."
