,txt
28,"안녕하세요, 당신은 KB 저축 은행 영업 부서입니다.나는 당신에게 연락했지만 괜찮습니다.어떤 의미에서 추가적인 생활 자금을 얻을 수 있습니다.당신은 그것을 가지고 있지 않습니다.。높은 이자율은 없습니다.각 고객의 신용률에 따라 금리를 볼 수 있지만 일반적으로 3.2 %에서 7.5 %로 적용됩니다.연체 또는 무급까지 적용되는 최근의 역사.이 은행에서 대출을 교환하려는 은행이 이제 Kibyo Yes KB KB 정확히 자본입니까, 아니면 Cookmin Bank입니까?나는 당신에게 금액에 필요한 금액을 주었다.대출 또는 대출입니다.나는 당신을 돕고 당신과 함께 진행할 것입니다.얼마나 오래 있었습니까?15 년입니다.15 년입니다.15 년 15 년입니다.15 년이 지났습니다.당신이 찾을 때, 당신의 개인 정보는 당신의 신원을 위해 필요합니다.송파 -daero, songpa -gu, 당신의 이름은 무엇입니까?"
29,"당신은 그렇습니다.그래서 당신은 무엇입니까?당신은 당신을 말할 수 없습니다.오, 그것은 목소리 낚시하라 모입니다.아니, 당신의 목소리의 피싱, 당신이 한 일, 음성 낚시 은행은 전화를 걸어 전화를 걸어 전화로 대출을 받기 위해 전화합니다.무거워, 그게 사랑이야.죄송합니다.당신의 아기는 성관계입니다.맹세하지 마십시오.죄송합니다.버 거거 야 니 아 피싱 피싱 피싱 니 머 머 머 머 머 머 전화 출 받으 받으 고 것 냐 냐 냐 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 것 .성관계입니다. 저는 은행입니다."
30,"예, 롯데 수도입니다.좋은 일을하십시오.나는 그것이 독특한 제품이기 때문에 그것을 보지 못했습니다.당신은 얼마입니까?지금부터 10 년이 지났습니다.당신의 급여는 당신의 급여입니다.연간 SAL 급여는 3500입니다.카드를 사용하지 말고 신용 문제가 없습니다.당신은 당신과 이야기해야합니다.생활을위한 자금 지원이 필요합니다.3,500 만 명이 당신의 보험이 이길까요?예, 당신의 직장은 무엇입니까?앞 좌석이 며칠 전 며칠 전 며칠 전입니다.예, 7 월 27 일 7 월 27 일.현재 사용중인 휴대 전화 캐리어는 무엇입니까? SK YO SK YO SK Yo SK는 고객의 이름입니다.예, 두 번 더 물어볼 것입니다.예.네 감사합니다.안녕하세요, 이것은 Rot Capital Lotte Capital입니다.센터에 전화하여 인증을 진행하십시오.네 감사합니다."
31,"안녕하세요, 당신은 Kiwoom Savings Bank입니다.지난번에는 적은 제한이 있었지만 이번 달에 금리를 낮추었지만 저축 은행 자본의 낮은 이자율에 대한 대안은 없었습니다.모두.예, 저금리로 나오면 돈이 필요합니다.금리 5의 증거는 가장 큰 돈이 필요합니다.나는 늙었다.나는 몇 살입니다.당신은 6 개월 이상 일했습니다.이자율로 잘 일하고 있다면 한도가 좋고 이자율이 양호합니다.예, 10 분 전에 전화하겠습니다.예 예 예 예, Kim Pan -Customer, Kiom Saving Bank.올해 월급 계좌로 이달의 예금은 무엇입니까?신용 거래.예, 신용 카드를 사용합니다.발행 되었습니까?나는 그것을 만들지 않는다.고객 인증서가 있습니다.나는 가족 관계가 있습니다.나는 대출이있다.5 월 6 일이며 성적의 점수를 알고 있습니다.아니, 당신은 모릅니다.지금 사용하고 있다면 대출이 없습니다.나는 그것이 돈이라고 생각합니다.나는 그것을 넣을 것이고 결과가 한계 문의라면 한계 또는 이자율로 연락 드리겠습니다.당신은 무엇을 얻습니까?주소를 듣고있는 이유는 무엇입니까?나는 이것을 필요로하지 않지만 나는 당신에게 묻지 않습니다.나는 당신의 이름과 휴대폰 번호 만 알고 있습니다.지금 물어 보는 것이 불쾌했을지 모르지만 지금 필요했기 때문에 필요했습니다.회사에 지불 할 수있는 저축 은행은 무엇입니까?이제 우리는 강남입니다.우리 지점을 무엇을 방문합니까?무엇을 방문 하시겠습니까?따라서 강남 강남에 Dower Kewom Saving Bank에는 여러 곳이 있습니다.지금 대출입니다.고객은 지금 저에게 물어보고 나에게 묻습니다. 나는 그것을 받았고 우리 편에서 나왔습니다.비유.이온이 아닌 것입니다.그것은.당신이 지금 말하면, 나는 그것을받을 것입니다.그것은 동일하지만, 나는 내가 상담하고 계속하는 비 Yeeeon 매장의 일부에 있습니다.당신이 맞습니다.예, 맞습니다. 전기 이야기가있을 때 지금 전화하면 죄송합니다.지금은 의심의 여지가 없습니다.계속하지 않으면 비화 지점에 액세스 할 수 있습니다."
32,"그래, 당신은 김통 -John입니다.추가 자금이나 추가 자금이 필요하지 않습니다.추가 자금이 필요합니다.지금 얼마나 필요합니까?얼마입니까?너.신용에 문제가 있습니까?아니요, 그렇지 않습니다.신용 카드가 없습니다.신용 카드가 없습니다.키로스가 너무 많으면 킬로미터가 너무 많으면 전화하십시오.자동차 번호가있는 이유는 무엇입니까?자동차 번호가 필요한 이유는 무엇입니까?나는 자동차 대출이있다.신용으로 새로운 것을 얻을 수 없습니다.필요하기 때문에 말할 수 있습니다.그래서 필요합니다.가능한지 확인합니다"
34,"안녕하세요, 고객이 될까요?추가 해주세요.추가해야하며 모든 것을 사용할 수있는 대출이 없습니다.예, 나는 그것을 사용합니다.당신은 보험사 직원입니다.고객은 신용 카드를 사용합니다.신용 카드가 없습니다.당신이 올 때, 신원을 한 번 확인하십시오.나는 그것이 나오 자마자 돌아올 것이다.인증은 확인되지 않았습니다."
35,"안녕하세요, 김 찬 -맞습니다.제한 속도를 계산하는 데 도움이됩니다.네, 괜찮아요.당신은 당신의 지불을 사용하고 있고 당신은 옳습니다.T. 알아야 할 필요가 있으므로 불편하다면 불편하다면 갈 것입니다.당신은 자동차를해야합니까?차와 차만 말 해주세요.2018 년은 Sonatayo 18 년의 Sonatayo입니다.주소 및 ID 주소와 동일합니다.예.현금 서비스 나 카드 대출은 없습니다.아니요, 필요한 돈이 2 천만 원이든 그것은 고객입니다.약 2 천만 원약 2 천만 원필요하지 않습니다.그렇지 않습니다.나는 그것을 할 것이라고 생각한다.저것.예"
36,"이봐.예, 당신은 좋은 일입니다.나는 Heung Bank 계정에 연락했습니다.당신은 그것을 잃었습니다.나는 아무것도 잃지 않았다.제품에서는 아무것도 잃어버린 것이 없습니다.。당신은 그 지역에서 기록을 본 적이 없습니다.그 부분에 대해 알고있는 것을 알고 있습니까?이 경우를 양도 하거나이 경우에 참여하면 그러한 피해자의 피해자가되어야합니다.예, 자신을 포함하여 1400 명 이상의 피해자가 있으며 전반적인 과정이 기록됩니다.그는 서울의 웨스트 검찰청에서 전화를 걸었다 고 말했다.그들 중 하나는 무조건 조사를해야합니다.고속 회사의 차이점을 알고 있습니까?저는 낮은 학교이고 현재 전문가입니다.설문 조사가 진행 중이고 조사관 신문이 신문으로 홍보되고 있기 때문에 미래에 조사가 실시되었다는 기록은 없습니다.피해자가 될 수있는 무지한 증거이며, 설문 조사는 피해자 신문으로 진행됩니다.그 후, 우리는 발행 될 것이므로 날짜로 나가 6 명의 참석자를 줄 것입니다.그 부분을 언급해야합니다.그런 것.날짜에 따라 설문 조사를받을 수 있습니다."
37,"예, 녹음을 시작하겠습니다.나는 전혀 모른다.사례는 전혀 없습니다.인터넷 뱅킹.인터넷 뱅킹 사용에 균형이 많이 있거나 잔액이 있다면 이것이 바로입니다.내용이 다르면 간섭이 추가됩니다.문의에 움직임이나 일련의 돈 세트가있는 경우 재정적 감정 으로이 계정을 자동으로 확인할 수 있습니다.나중에이 모바일을 보내십시오.이 사건 번호와 사례 이름을 호출하십시오.그렇습니다. 사례의 사례 번호는 쉽게 기억됩니다.이 사례 번호는 2015 년에 다시 0730입니다.사건을 담당하는 팀 리더와 연결하십시오.현재 보고서 프로세스를 전달하고 피하는 것은 팀 리더입니다.당신은 그것을 피할 수 없습니다.이 케이스 번호 와이 케이스의 이름은 휴대 전화에서 발표됩니다.800m를 보내 드리겠습니다.Geke.예, 녹음 전화를 연결하십시오.2015-07 번호가 있습니다.먼저 당신의 이름에 대해 이야기합시다.예, 운전하는 동안 전화를받지 마십시오.일부 주차장.당신은 지금하고 있습니다.그것은 예의입니다.나는 그것을 모르는 캐논 계정을 찾았 기 때문에 그것을 몰랐습니다.나는 아무것도받지 못했고, 아무것도 몰랐고, 지금 전화를했고,이 경우에 곤경에 처했지만 나는 그렇지 않았습니다.나는 당신을 부를 수 없습니다.당신은 그것을들을 수 있습니다.그래서 며칠 전에이 전화를 받았습니다.그렇습니다. 그러나 나는 그것을 전화 번호로 불러서이 전화 번호를 받았음을 확인했습니다.부산으로부터 전화를 받았습니다.당신 이이 농담에 계속 대답한다면, 우리는 당신을 도울 필요가 없습니다.나는 그것을하지 않았다.전화에 장난으로 대답하십시오.당신은이 공을 전혀 몰랐다고 말했습니다.나도 몰라.이 은행 계좌가 없습니다.그래서 나는 그곳에서 주소를 가져갑니다.나는 밖에 나간다.경찰에게 물어 보지만 서울 대도시 경찰 기관의 사이버 설문 조사 팀입니다.다음주에 보자.다음 주에는 해당되지 않습니다.지금 오세요.와이어를 사용하십시오.이것은 처음이 아니므로 처음입니다.예, 그렇습니다.당신이 가면 모르겠지만 점심에 계속 응답하십시오.나는 지금 나에게 묻고있다. 나는 재난을 받고 있지만 아직 끝나지 않았다.나는 그것을 농담하지 않았다. 나는 그것에 대해 이야기하지 않았다.나는 지금 오지 않았다.예, 예, 저는 Seodaemun에 있습니다.예, 3 층을 찾을 시간을 말해 주면 시간을 알려줄 것입니다.그것은 동일합니다.당신이 서울에 있다면, 나는이 시간이 옆에 있지 않기 때문에 가지고 있지 않습니다.5 시까 지 방문 할 수 있습니다.나는 5 시까 지 참석하겠습니다.나는 그렇게 할 수 없다.8시 전에 시계.당신은 앉을 것입니다.도시 앞에서 조금 강렬 해집니다.나는 그것이 시간이 걸릴 것이라고 생각하지 않습니다.내가 올 때 나는 올 것이다.그냥와.모든것이 틀렸다.옷과 같은 두 가지를 가져갈 수 있습니다.당신은이 집이되어야합니다.그렇습니다. 참조 사람들은 혼자가 아니며 피해자가 있으며 현재 사람들이 있으며 현재 조사를 받고 있습니다.주문을 기다려야합니다.그리고 죄송합니다.당신이 당신의 명성을 가지고 있다면, 나는 그날 그것을 가져갈 것입니다.예, 제발하십시오."
38,"여보, 난 leakju.누구세요?나는 약간의 시간이 걸린다.나는 당신의 전화를 변경합니다.머리가 바뀌고 경찰에보고하거나 복잡하게되면 카보를 죽일 수 있습니다.너 알고 싶니?우리가 원하는 돈입니다.나는 어머니가 필요하지 않지만 돈이 필요하지 않지만 백만이지만 돈이 많지 않아 2 천만 원이 필요합니다.왜 1 천만 승리를 거듭합니까?지금은 좋은 상황입니다.지금 나쁜 상황입니까?어디에 있습니까?그게 어디 있니?어디에 있습니까?지금 당신의 집은 어디에 있습니까?좋은 집입니다.예.나는 아들의 발에 찔 렸지만 지금은 출혈이 아닙니다.좋아.나는 깊지 않습니다.나는 돈을 목표로하고있다.내 아들은 내가 할 수없는 한 그것을 해결하기 위해 돈을 벌어야합니다.Seongjeong-Jeok Songjeong은 Songjeong에 있습니다.피에서 좋은 성과를 거두기 때문에 내 계정조차 만들 수 없습니다."
40,"안녕하세요, 저는 검찰 사무실입니다.괜찮다면 메모를 준비하고 한 번 말하십시오.예, 준비되었습니다.VE는이 두 가지 질문을했습니다.은행 계좌를 확인했지만이 계정을 추적하면 주소가 Gwanak-Gu와 Seoul에 표시되었습니다.Kim Fan은 Gwan Mion으로 직접 갔 거나이 장을 담당하거나 조용했습니다.개인 정보 유출.당신은 그것을 직접 열 수 없습니다.회사를 광고하지만 다른 개인 정보를 업로드하지 않습니다.이것은이 개인 정보를 파헤 치지 않는 한 내 개인 정보를 공개하지 않는 것이 아닙니다.나는 그것을 보지 못했습니다.나는 그것을 보지 못했습니다.당신은 인터넷에서 그것에 대해 이야기하고 있습니다.예, 당신은 이것을해야합니다.한 번해야합니다.지금 말 해주세요.예, 이것은 지금 사용할 수 있습니다.당신은 그것을 사용할 수 있습니다.인터넷을 사용하여 인테리어를 엽니 다.또는 이것을 Kakaotalk로 보내십시오.잠시 동안 Katok에 보내주십시오.클릭하세요.사례.입력하면 하차하면 내리면 비용은 실제 확인입니다.나는 내 엉덩이로 빵을 먹지만 나와 함께 놀아.아니요,이 컴퓨터에 연결하는 것은 매우 어렵습니다.다시 말해 줄래?"
